	time	close	E_M_A	Momentum	Av_True_Range	CCI	MACDHist	Return
66	1726383600	60204.14	59940.40973914906	0.0005512625108087546	478.4475279502399	94.29413151071866	-11.41916242401851	0.0005512625108088365
67	1726387200	60084.85	59949.72846565557	-0.0019814251976691447	456.2984188109371	52.11089551719893	-19.375691272143115	-0.0019814251976691954
68	1726390800	60020.01	59954.26275819393	-0.001079140582026859	432.12353175301297	11.990039891380462	-28.74245433458077	-0.0010791405820268496
69	1726394400	59999.0	59957.14903185885	-0.00035004992501670755	413.7768509135118	-36.837355113764524	-35.6394656116465	-0.0003500499250167488
70	1726398000	60016.01	59960.94651367441	0.0002835047250787853	394.2727901339753	-36.060235815276535	-38.11935445915459	0.0002835047250788758
71	1726401600	60116.22	59970.96415795348	0.001669721129411954	378.73616226726296	11.02771852387047	-32.3041653213116	0.001669721129411883
72	1726405200	60204.66	59986.04130905326	0.0014711503817106653	370.87357924817246	103.09895116680265	-22.2721300042557	0.0014711503817106397
73	1726408800	60286.21	60005.40703104982	0.0013545463092058925	373.5668950161603	54.280898012318914	-10.511894078664696	0.0013545463092059506
74	1726412400	60343.45	60027.21625485306	0.0009494708657253121	363.12211680072	158.17642055299254	0.18760483297408825	0.0009494708657253881
75	1726416000	59959.88	60022.87198034642	-0.006356447965769271	367.67696560066855	-24.422579924362488	-18.47052305567634	-0.006356447965769285
76	1726419600	59830.63	60010.46927193697	-0.002155608049916044	365.2214680577639	-217.0560626071478	-38.27914645564512	-0.0021556080499159913
77	1726423200	59985.11	60008.833189876525	0.002581955095575681	370.6285060536378	-106.20251432864909	-39.57624570964418	0.002581955095575683
78	1726426800	59888.98	60001.10072601352	-0.0016025643697243762	368.6771841926635	-116.71388798028661	-45.105826630438834	-0.0016025643697243908
79	1726430400	59801.69	59988.23551788362	-0.0014575302501395227	360.4545281789016	-211.2457301404309	-52.33142184310699	-0.0014575302501395049
80	1726434000	59654.6	59966.7106457621	-0.0024596294853875163	362.11063330898	-287.46137803777	-63.93829071625011	-0.002459629485387471
81	1726437600	59428.86	59932.01060410003	-0.0037841172348821043	359.32201664405284	-302.79546023748003	-82.55633675595111	-0.003784117234882145
82	1726441200	59122.33	59879.773145771	-0.00515793168504324	388.33830116947786	-402.0547969656432	-109.5605305452594	-0.005157931685043193
83	1726444800	58661.16	59801.15294281804	-0.007800267682278392	404.34199394308655	-380.90255819370486	-150.0244477384173	-0.007800267682278372
84	1726448400	58606.88	59724.10307553946	-0.000925314126076029	403.18399437572356	-316.88016558409646	-170.49476810623213	-0.0009253141260759934
85	1726452000	58262.62	59629.8138448595	-0.005874054377233437	414.34085192031506	-280.9179714268163	-195.4776553947587	-0.005874054377233429
86	1726455600	58567.19	59561.25746777179	0.005227536969672831	413.5993624974353	-191.81427538567698	-180.12694003978328	0.005227536969672819
87	1726459200	58345.78	59482.83956662523	-0.003780444306786846	404.7444080333326	-161.16584706544188	-173.45688288688837	-0.003780444306786812
88	1726462800	58667.83	59430.25830426232	0.0055196794009781495	400.3683788880943	-116.88450124793148	-137.49965863929947	0.005519679400978195
89	1726466400	58705.94	59383.52809108412	0.0006495893916649138	388.8070661103734	-82.78676423648125	-102.87774048404862	0.0006495893916649287
90	1726470000	58896.4	59352.100472304504	0.003244305431443549	382.8994185310609	-61.649264646474286	-60.950604214790815	0.003244305431443495
91	1726473600	58911.84	59323.696570865504	0.0002621552420860197	379.02946006455664	-40.98841827070325	-27.67303728712676	0.00026215524208605956
92	1726477200	58631.41	59279.03292113225	-0.0047601636614981475	384.2359272028025	-59.84998638954	-20.37997764377701	-0.004760163661498118
93	1726480800	58740.58	59244.29402299469	0.0018619712539745888	374.64264668831663	-64.18460302157753	-4.8460060855226175	0.0018619712539746924
94	1726484400	58656.45	59206.368602156326	-0.0014322296443107074	362.4496004962936	-52.61342143531791	2.713983562401495	-0.0014322296443106675
95	1726488000	58514.29	59161.718369759146	-0.0024236038832898383	361.68034331798697	-65.7188584760464	1.170203932139998	-0.002423603883289882
96	1726491600	58483.08	59117.93524912953	-0.0005333739843720077	379.7988902238453	-92.6985247961202	1.079188235919844	-0.000533373984372032
97	1726495200	57584.22	59018.98587821795	-0.015369573558711349	423.84539806499896	-159.51753984867244	-53.4703476776362	-0.01536957355871138
98	1726498800	57863.49	58944.4377570426	0.004849766133847029	425.8464410603562	-174.8505784665209	-63.98647820335054	0.004849766133847133
99	1726502400	57803.63	58870.83725658824	-0.0010345037950528146	415.94740955604465	-171.0261820633518	-67.84869656506595	-0.0010345037950527658
100	1726506000	58155.76	58824.703240034156	0.006091831948962455	441.7318803020415	-128.38561463004794	-40.89102760146454	0.006091831948962456
101	1726509600	57880.62	58763.794643902926	-0.004731087685897311	445.77674599475284	-125.97320926805652	-35.966922954894585	-0.004731087685897362
102	1726513200	57936.06	58710.39240881242	0.0009578335546508495	431.3805498522702	-112.60883792159166	-23.932340065819176	0.0009578335546509553
103	1726516800	57666.77	58643.06193082452	-0.004648055114552161	440.8955105771078	-118.71541903297859	-28.740883215925408	-0.00464805511455213
104	1726520400	57985.97	58600.66890302939	0.00553525019695059	438.4151169644571	-98.43098117065355	-6.232736417568276	0.0055352501969505585
105	1726524000	57962.6	58559.503167350085	-0.0004030285256934155	421.2126086098532	-70.24049078821406	10.369256753181105	-0.0004030285256934052
106	1726527600	58208.75	58536.87393074686	0.004246703909072427	423.1252794234355	-18.26671698214609	39.57558645435893	0.004246703909072336
107	1726531200	57629.96	58478.36335456964	-0.009943350441299648	444.9656166074763	-74.58798088511577	22.415081685529742	-0.009943350441299681
108	1726534800	57896.13	58440.799912339346	0.004618604628564695	437.30092970694204	-74.66642717225892	30.964610076239353	0.004618604628564782
109	1726538400	58108.24	58419.34443412391	0.0036636300215575823	433.25729187073205	-29.18774305903911	51.659951243723526	0.0036636300215575623
110	1726542000	58061.69	58396.26995450301	-0.0008010912049650038	412.2953424513941	-21.55371870380308	62.25834817307134	-0.0008010912049649654
111	1726545600	58247.7	58386.68479614798	0.003203661484879182	405.3742465620089	12.113359204041428	80.67212711259685	0.003203661484879161
112	1726549200	58646.31	58403.434809299724	0.006843360338691496	415.8568003790081	109.2169314189811	116.40292259930561	0.006843360338691484
113	1726552800	58485.52	58408.73062805458	-0.0027416899716282386	402.7613146376507	111.85675740241746	125.14971428357404	-0.0027416899716282694
114	1726556400	58693.5	58427.10284559945	0.0035560938844350397	393.21193502067564	142.0670522867996	139.77373225003382	0.0035560938844350076
115	1726560000	58791.43	58450.607823302715	0.0016684982153049365	380.9317968049132	185.82104904190763	149.97316009027526	0.0016684982153050143
116	1726563600	58962.02	58483.60215728319	0.00290161338140604	381.0845256045622	214.42491793374236	161.1598419815136	0.002901613381405932
117	1726567200	59245.79	58532.77556649073	0.004812759128673069	380.815630918522	234.18873118224258	179.2344585474937	0.004812759128673072
118	1726570800	59090.4	58568.75133639456	-0.0026228023965922205	372.5338001386277	186.92115128856886	172.24412103025884	-0.002622802396592183
119	1726574400	59381.13	58621.16286307878	0.004920088542301218	374.1328144144399	179.41543666307095	177.9877579152542	0.004920088542301304
120	1726578000	58972.03	58643.79945255757	-0.006889393987618601	386.7197562419798	117.82546926090299	146.3445265480563	-0.006889393987618564
121	1726581600	60288.25	58749.89303626354	0.022319394465477975	463.47905936755257	217.9972991323373	202.69906390003848	0.022319394465478037
122	1726585200	61147.56	58904.58122747234	0.014253357826773835	511.4741265555848	319.21850098036384	281.6337789723146	0.014253357826773838
123	1726588800	60885.67	59032.3934063451	-0.004282918239092442	514.6016889444712	255.68660180524506	298.38915876811643	-0.004282918239092437
124	1726592400	60969.03	59157.33770270994	0.0013691234735529819	501.54871116272335	198.93877539141553	296.6463503129744	0.0013691234735528912
125	1726596000	60550.61	59247.22623801898	-0.006862828554103587	515.0673746511001	149.02944857660495	250.70205234249295	-0.006862828554103584
126	1726599600	59975.42	59294.20648072744	-0.009499326266077291	556.111133604593	82.47158981594794	168.8854972421238	-0.009499326266077301
127	1726603200	60133.21	59348.33574003535	0.002630911129926241	561.2353383471219	71.01127304467022	115.26601236248871	0.0026309111299263055
128	1726606800	60345.95	59412.69795035565	0.0035378121340935895	544.1635284651849	79.1833176466555	85.37479289725337	0.003537812134093654
129	1726610400	60246.4	59466.485179364965	-0.001649655030702071	521.7047050033858	65.0486643260879	51.798732961965925	-0.0016496550307020241
130	1726614000	60312.6	59521.073232309165	0.001098820842407133	507.3393689317151	55.536047255022496	28.132916938444737	0.0010988208424072
131	1726617600	60239.98	59567.454314095674	-0.0012040601797965159	504.57798543659266	43.89923391918044	2.9959622877681795	-0.0012040601797964623
132	1726621200	60116.93	59602.904358347565	-0.0020426633607780564	493.0274150482643	37.74770444674686	-24.970506044480544	-0.002042663360778074
133	1726624800	60359.75	59651.73310942192	0.004039128411913245	479.5218854019595	44.61378206344858	-29.83852875791871	0.004039128411913229
134	1726628400	60509.96	59707.102586233406	0.0024885788957044906	475.557465016105	69.59940786743198	-25.815849257479044	0.0024885788957045296
135	1726632000	60436.32	59754.14887099254	-0.0012169897319383358	468.881217514955	58.8409005931126	-30.65826986058289	-0.0012169897319382894
136	1726635600	60238.58	59785.40249221883	-0.0032718736018340954	453.5518448353151	28.34051590084625	-48.65321145456795	-0.003271873601834119
137	1726639200	60456.8	59828.718460462784	0.0036225953533433417	441.8352844899352	36.895589509667	-47.29208787332607	0.0036225953533433053
138	1726642800	60430.03	59867.51275333615	-0.0004427955167988394	425.4091927406538	41.42751287201297	-49.39721120106287	-0.0004427955167988218
139	1726646400	60198.25	59888.85064021769	-0.003835510258723996	419.7613932591788	-6.525007713957646	-66.53522991849718	-0.003835510258723973
140	1726650000	59661.92	59874.20995375204	-0.00890939520667132	428.4891508835235	-114.72982078016706	-111.48119523819861	-0.008909395206671333
141	1726653600	59907.58	59876.36285996159	0.004117534266413208	436.82778296327206	-165.31778596324494	-121.34163786395646	0.004117534266413259
142	1726657200	59848.5	59874.565256093105	-0.0009861857214062352	419.3579413230383	-118.21803076149673	-127.86548662283798	-0.0009861857214061853
143	1726660800	59981.5	59881.464271829034	0.0022222779184106535	411.9638026571068	-115.61798875476109	-119.40650387980202	0.0022222779184106756
144	1726664400	59496.64	59856.63689945297	-0.008083492410159808	445.47495961017074	-187.7693242457933	-141.15823666082753	-0.00808349241015982
145	1726668000	59481.26	59832.41903497214	-0.00025850199271752793	445.45174820944436	-206.3390886805213	-150.42235389425792	-0.00025850199271748586
146	1726671600	59427.16	59806.273290780395	-0.0009095301612642124	443.76376619448456	-184.47724481628347	-153.50201226535506	-0.0009095301612641604
147	1726675200	59909.82	59812.95372363327	0.008121875586852815	467.9849257520214	-105.08334807419577	-117.93929948672017	0.008121875586852845
148	1726678800	60024.62	59826.60961243113	0.001916213402076703	488.03528819830575	-33.49075537463705	-83.22771155878789	0.0019162134020767052
149	1726682400	60628.79	59878.36318582267	0.01006536984324096	564.2477676127127	128.27806142942183	-19.449088063278964	0.010065369843240912
150	1726686000	60061.01	59890.14685125347	-0.009364857850536005	581.256498497519	43.70374958896633	-15.54197333415405	-0.00936485785053598
151	1726689600	60237.0	59912.52447375325	0.0029301871546948337	599.7610343191247	-13.573253505365582	-1.8648906875160947	0.00293018715469473
152	1726693200	60204.97	59931.39192705949	-0.000531732988030593	579.8238175820444	50.95247105264247	3.947743337194609	-0.0005317329880305532
153	1726696800	60695.33	59980.678254345985	0.008144842527120279	575.1221163261841	100.63623230834935	37.85509714097185	0.008144842527120222
154	1726700400	61769.18	60096.06546374303	0.017692464972181524	613.4548223028852	277.39459533727563	124.74488673874916	0.017692464972181465
155	1726704000	62245.7	60234.751562856385	0.007714526888652185	632.1851921383934	377.40535865775496	201.88361034418256	0.007714526888652262
156	1726707600	62028.72	60350.49146202695	-0.003485863280515697	642.1912498427937	262.0592290771771	224.14913189568605	-0.0034858632805156997
157	1726711200	62222.45	60471.26298060586	0.003123230658314341	634.0011605683088	224.68506661409657	236.55366953286796	0.0031232306583144354
158	1726714800	62132.68	60578.451175405484	-0.0014427268614462595	607.9689348134298	178.1276136208576	223.49580577601853	-0.0014427268614463085
159	1726718400	62105.65	60676.98013183094	-0.0004350367632620842	583.1518680410419	137.87977866087283	198.65764498731795	-0.0004350367632620644
160	1726722000	62014.93	60763.29947816443	-0.0014607366640555434	561.1681631809673	115.24574791452443	163.22055170720608	-0.0014607366640555508
161	1726725600	62048.22	60846.197576347375	0.000536806217470549	545.8175800966127	96.64746169415488	130.53993970025255	0.0005368062174706534
162	1726729200	62113.15	60927.93644238949	0.0010464442009778894	524.4106100897114	89.02515941289806	103.02187239205051	0.0010464442009778807
163	1726732800	61945.1	60993.5598977192	-0.0027055462490632484	510.33413794044657	74.66979684266119	65.0790836430524	-0.002705546249063273
164	1726736400	62289.55	61077.172162382485	0.005560568955413816	507.21669951612915	78.67191162292919	55.14952944987965	0.005560568955413903
165	1726740000	62341.51	61158.742345454586	0.000834168813227887	502.9205066935485	89.76635280811756	44.5069261851296	0.0008341688132278424
166	1726743600	62661.24	61255.67767800591	0.005128685525903943	500.45761335829513	90.31540632737759	50.962315978422794	0.005128685525903842
167	1726747200	62941.58	61364.44556974746	0.004473898058831963	509.5442124041311	114.41937306973733	65.1660631728405	0.0044738980588319155
168	1726750800	63052.31	61473.3400491186	0.0017592504033104336	521.5839115181217	119.5301579958596	72.50910617731529	0.001759250403310375
169	1726754400	62943.88	61568.213594336754	-0.0017196832281006088	530.5950606953986	123.85491272426535	61.015516139021656	-0.0017196832281005658
170	1726758000	63164.23	61671.182394702126	0.003500737482341505	530.1411277885843	122.12205072816951	59.16090722433319	0.003500737482341476
171	1726761600	63582.5	61794.49320794715	0.00662194409715747	546.6717615179712	159.70750592617688	75.94099895191869	0.0066219440971575505
172	1726765200	63742.72	61920.185259047335	0.002519875751975798	549.8102071238304	182.3422585940077	86.8800868457588	0.002519875751975764
173	1726768800	63661.13	62032.50427459267	-0.0012799893070142565	532.4023351864138	159.94521261898313	77.95493505257502	-0.0012799893070142287
174	1726772400	63266.78	62112.13496655444	-0.006194517753611954	527.4814541016701	107.84930097069277	36.9098462616887	-0.006194517753611906
175	1726776000	63035.15	62171.68432355094	-0.0036611630938068506	508.8556359515504	60.153069961398586	-11.815460143879136	-0.0036611630938068185
176	1726779600	62884.55	62217.67565751539	-0.002389143200262053	493.0723762407253	39.27667784364431	-57.60224196042327	-0.002389143200262067
177	1726783200	62943.94	62264.53142154666	0.0009444291165317939	489.5457779378161	24.303439278780548	-85.61463634511756	0.0009444291165316976
178	1726786800	62960.14	62309.40939435011	0.0002573718772608942	467.8939366565434	31.46164158326818	-103.57908485869314	0.0002573718772609368
179	1726790400	62767.11	62338.93846568236	-0.003065908049124396	459.17079832393296	5.611186787629198	-127.42044159967497	-0.003065908049124433
180	1726794000	63038.89	62384.09662918673	0.004329974727209821	466.7557413007949	18.679857314341557	-123.74202196662327	0.004329974727209862
181	1726794000	63038.89	62426.34136278759	0.0	473.79890263645245	13.267070436281639	-120.06990005832597	0.0
182	1726797600	63119.44	62471.05740389808	0.0012777826513125931	464.0261238767061	20.257337223818595	-111.18004772983232	0.00127778265131262
183	1726801200	63740.62	62552.96466816272	0.009841342065138732	479.2292578855125	129.95237109751625	-64.73069839911284	0.009841342065138647
184	1726804800	63848.5	62636.54759279739	0.0016924843216146528	479.23073946511875	210.05099124049082	-29.784808123872722	0.001692484321614618
185	1726808400	63813.74	62712.495490036265	-0.0005444137293750368	476.5699723604671	167.11521828211204	-12.916050403544205	-0.0005444137293750817
186	1726812000	63800.0	62782.657071324255	-0.00021531413140803162	463.7778314775763	133.62573031344687	-6.891091725403214	-0.0002153141314080731
187	1726815600	63555.45	62832.51467962592	-0.003833072100313525	459.24798637203514	71.72502959227792	-22.69270329108099	-0.0038330721003134727
188	1726819200	63314.15	62863.587926101674	-0.003796684627360764	459.10455877403245	10.059548616363871	-51.08731097698785	-0.0037966846273607135
189	1726822800	63489.04	62903.9396728048	0.002762257725958564	446.3563760044585	32.425349011932006	-59.209760589529935	0.0027622577259585057
190	1726826400	63676.48	62953.78098423676	0.0029523205895065087	437.38520628985447	56.04482307631368	-53.2643593260417	0.002952320589506563
191	1726830000	63450.82	62985.84801751181	-0.0035438516701928793	431.8141201262934	37.06177942110498	-65.05484610546694	-0.003543851670192888
192	1726833600	63427.34	63014.331371220724	-0.0003700503791756072	416.4995401172727	21.49933952567397	-74.29283868493746	-0.00037005037917559047
193	1726837200	62842.33	63003.23450856133	-0.009223309695787255	443.9452872517531	-76.4442204344938	-117.11291087011301	-0.009223309695787218
194	1726840800	63041.47	63005.7013144606	0.0031688831397562664	480.7799095909134	-56.81011684028299	-128.42733592236732	0.0031688831397562733
195	1726844400	63159.19	63015.60381030186	0.0018673422431298185	493.52705890584804	-44.90170199286161	-124.30483317138373	0.0018673422431298992
196	1726848000	62863.69	63005.80291931465	-0.0046786540486032195	492.94584041257315	-63.94202221745028	-136.8102907262832	-0.004678654048603237
197	1726851600	62700.45	62986.102730971776	-0.002596729527013213	484.4525660973894	-110.14665493068193	-150.32993237151783	-0.002596729527013175
198	1726855200	62866.18	62978.36578058651	0.0026432027202357112	496.5859542332901	-114.24737816379786	-142.43979381077196	0.00264320272023566
199	1726858800	62806.9	62967.30347216158	-0.0009429553378302744	478.9219575023409	-78.4665033143763	-135.57899732739295	-0.0009429553378302868
200	1726862400	62817.47	62957.63679653825	0.0001682936110522842	462.6732462521733	-90.20949901210511	-124.95635102763174	0.0001682936110523059
201	1726866000	63127.92	62968.62280966483	0.004942096521875158	465.4215858055896	-35.4638252307615	-93.11026498853217	0.004942096521875161
202	1726869600	63177.32	62982.08714452517	0.0007825380592296001	444.19647253376206	-14.181289019173473	-66.07854655191456	0.000782538059229676
203	1726873200	63210.69	62996.83571584613	0.0005281958778878658	423.38601020992184	-22.133551140010958	-44.35381858407038	0.0005281958778877716
204	1726876800	63175.14	63008.33921804961	-0.0005624048717076638	413.01629519492735	-17.249802955624713	-31.391477632956693	-0.0005624048717076668
205	1726880400	62833.88	62997.08378462705	-0.005401808369558058	410.741559823861	-64.99200245259844	-44.03888891852265	-0.005401808369558059
206	1726884000	62913.92	62991.71837916724	0.0012738350711431615	394.5878769792998	-72.98507516780447	-45.08824326186681	0.0012738350711432034
207	1726887600	62892.9	62985.34299986614	-0.0003341073008961578	376.0951714807785	-62.123857554788955	-45.159799195476396	-0.00033410730089611373
208	1726891200	62855.81	62976.98603213284	-0.0005897327043275757	358.77123066072323	-75.67732521278927	-45.53736048898976	-0.0005897327043276057
209	1726894800	62917.45	62973.14499780169	0.000980657158025637	347.0732856135287	-68.8416901431332	-39.682420822343296	0.000980657158025533
210	1726898400	63000.25	62974.89370762094	0.0013160101053046956	337.093050926848	-19.97839029993711	-28.787169879263757	0.001316010105304688
211	1726902000	63092.89	62982.5063716454	0.0014704703552763587	325.46426157493033	20.12203387272235	-14.61031893800648	0.0014704703552763654
212	1726905600	63036.11	62985.96467024893	-0.0008999429254231156	311.37681431957856	30.128976380075652	-8.622134100923741	-0.0008999429254231694
