	close	Times	E_M_A	Momentum	Av_True_Range	CCI	MACDHist	Return
0	4.318731784820557	2010-06-29	4.318731784820557				0.0	0.0
1	4.268515586853027	2010-06-30	4.315492030112974	-0.011627533375429515			-0.003204680440092744	-0.011627533375429544
2	4.237128734588623	2010-07-01	4.310436333627533	-0.00735310709912256			-0.007041048881954595	-0.007353107099122513
3	4.290485382080078	2010-07-02	4.309149175463181	0.012592642526032526			-0.005648058199661705	0.012592642526032538
4	4.340703010559082	2010-07-06	4.311184906759691	0.011704416635177487			-0.0012378811941764186	0.011704416635177406
5	4.318731784820557	2010-07-07	4.3116718021184575	-0.005061674499517418			0.00022811833177594203	-0.005061674499517443
6	4.328147888183594	2010-07-08	4.312734775412983	0.0021802936214128307			0.0017744604230689933	0.00218029362141281
7	4.466248035430908	2010-07-09	4.322638856704462	0.031907446514095744			0.011498368567253652	0.03190744651409583
8	4.529019832611084	2010-07-12	4.335953758375856	0.014054704683260946			0.021004586926324748	0.014054704683260866
9	4.447415828704834	2010-07-13	4.343144859687404	-0.01801802750313933			0.020614429831240125	-0.0180180275031393
10	4.52274227142334	2010-07-14	4.354731789476819	0.016937126101932827			0.024009819035770666	0.016937126101932876
11	4.425445556640625	2010-07-15	4.3592939680035165	-0.021512770116811204			0.018528793543137887	-0.021512770116811186
12	4.441138744354248	2010-07-16	4.364574276155176	0.0035461260369759953			0.014940048440170384	0.003546126036976016
13	4.560406684875488	2010-07-19	4.377208625104874	0.02685526109105652			0.019301323336516504	0.026855261091056626
14	4.598069190979004	2010-07-20	4.391457693870947	0.008258584969718312	4.560406684875488		0.023165031714714457	0.008258584969718319
15	4.598069190979004	2010-07-21	4.404787467877919	0.0	4.239595444957412		0.024058002115014743	0.0
16	4.645149230957031	2010-07-22	4.420294678399153	0.010239089065991901	3.9448378877072856		0.025991865630166262	0.010239089065991802
17	4.682811737060547	2010-07-23	4.43723126282892	0.008107921668591063	3.672479591128545		0.02781651873305449	0.00810792166859109
18	4.673396110534668	2010-07-26	4.452467704616389	-0.0020106779974437324	3.415540125384134		0.026409253620341494	-0.0020106779974436995
19	4.58551549911499	2010-07-27	4.461051433293718	-0.018804443137524586	3.1771776439716923		0.017982411886899793	-0.018804443137524607
20	4.729890823364258	2010-07-28	4.478395910072462	0.03148508041835911	2.962790834472083	125.0920713926335	0.020378630155765035	0.03148508041835907
21	4.733029842376709	2010-07-29	4.494823905704994	0.0006636557015111954	2.757888513729698	135.01531400120675	0.02037310096859396	0.0006636557015111677
22	4.701643466949463	2010-07-30	4.508167103204638	-0.0066313495736349095	2.5651560358448693	103.96110720678195	0.016612728421000825	-0.00663134957363487
23	4.802079200744629	2010-08-02	4.52712917401367	0.021361835388239485	2.3915706476905134	130.38854712634853	0.019070733022774983	0.021361835388239436
24	4.6796746253967285	2010-08-03	4.536970816038383	-0.02548991181339114	2.230608403932949	99.89607186176278	0.011032829296815483	-0.02548991181339111
25	4.64201021194458	2010-08-04	4.543747551258138	-0.00804851116095606	2.080022515207273	36.45619427876844	0.0022204268799264903	-0.008048511160956062
26	4.560406684875488	2010-08-05	4.544822334072161	-0.01757935104475079	1.9388476508294674	-9.478740031017665	-0.009424607998664597	-0.017579351044750835
27	4.610623359680176	2010-08-06	4.549067561530743	0.011011446626291084	1.810222780932403	-17.136442669097026	-0.013800692140608625	0.011011446626291166
28	4.582376003265381	2010-08-09	4.551216493255558	-0.006126580770361245	1.6876467497464864	-9.421530419275992	-0.018367273819104205	-0.006126580770361212
29	4.416029453277588	2010-08-10	4.542494748740851	-0.03630137506596036	1.5818968556668291	-117.18344741001313	-0.031585173082035845	-0.03630137506596032
30	4.431722640991211	2010-08-11	4.5353481611441	0.0035536872839413525	1.4751814685021374	-154.88960295335747	-0.03784330670154952	0.0035536872839414535
31	4.359534740447998	2010-08-12	4.524005359808868	-0.01628890307247819	1.376536959552552	-195.1548033353555	-0.044933245538844674	-0.01628890307247821
32	4.390920639038086	2010-08-13	4.515419248791399	0.007199368845232	1.2853868771929495	-188.8314362101445	-0.045460627613429214	0.00719936884523209
