	time	close	E_M_A	Momentum	Av_True_Range	CCI	MACDHist	Return
0	1726146000	2340.2	2353.3643097385047	-0.00108846441148231	9.711063487842988	-74.71438386565153	-1.867080892327964	-0.0010884644114823594
1	1726149600	2327.67	2351.7066123360205	-0.0053542432270745005	11.87313038156849	-89.32109343269914	-2.8172870756625246	-0.005354243227074451
2	1726153200	2322.7	2349.8352179917615	-0.0021351823926932315	12.69290678288502	-195.89259163912618	-3.5710975165638876	-0.00213518239269328
3	1726156800	2338.87	2349.1277845729383	0.006961725577991163	13.145556298393247	-122.35075645857259	-2.805050255296731	0.00696172557799124
4	1726160400	2349.16	2349.1298629875873	0.004399560471509731	13.14873084850802	-40.166232056248816	-1.495397680428718	0.004399560471509689
5	1726164000	2347.36	2349.0156782787108	-0.0007662313337532255	13.69310721647173	-22.42694985031859	-0.6818252202066173	-0.0007662313337531979
6	1726167600	2360.91	2349.783053873633	0.0057724422329765036	13.921456701009488	22.107131176982854	0.7593201792910933	0.005772442232976571
7	1726171200	2351.69	2349.9060826559794	-0.003905273813910653	13.719209793794535	8.459305739646142	1.0634100663857788	-0.0039052738139107035
8	1726174800	2348.95	2349.844399903981	-0.0011651195523220477	14.049266237094903	-21.49481559924835	1.0499894272570325	-0.0011651195523220137
9	1726178400	2361.27	2350.581535394047	0.005244896655952729	14.805747220159544	63.75954232274998	1.7969637523706985	0.0052448966559526244
10	1726182000	2361.63	2351.2943395621733	0.00015246032855206195	14.352479561576724	75.5662457406324	2.2140263781941583	0.00015246032855209535
11	1726185600	2357.78	2351.7127692678396	-0.0016302299682845784	13.858731021464106	63.87663478430985	2.1287250517061773	-0.0016302299682845467
12	1726189200	2358.77	2352.168074476366	0.0004198865034056535	13.927393091359505	58.53678756476786	2.037049066692277	0.00041988650340574196
13	1726192800	2356.12	2352.423037413375	-0.0011234668916427167	13.41400787054813	52.477105645623126	1.7092442326621726	-0.001123466891642666
14	1726196400	2356.45	2352.682841451222	0.00014006077788904098	12.86729302265185	61.44688644688419	1.4369034065418422	0.00014006077788897286
15	1726200000	2348.41	2352.4071742608207	-0.003411911986250489	12.777486378176693	13.32925755292941	0.6761740625171664	-0.00341191198625046
16	1726203600	2348.83	2352.1763888246387	0.00017884440962186022	12.397665922592648	-10.41028022914208	0.18756724482057352	0.00017884440962179227
17	1726207200	2338.01	2351.2624282553074	-0.0046065487923773575	12.449975499550291	-78.47035174282361	-0.8226029134973009	-0.0046065487923773185
18	1726210800	2348.94	2351.11259417432	0.004674915847237538	12.44354867815382	-36.6883461439373	-0.716815013960293	0.004674915847237449
19	1726214400	2342.77	2350.5743622921054	-0.002626716731802461	12.155438058285679	-33.34225553176363	-1.0067600848286078	-0.002626716731802481
20	1726218000	2352.26	2350.6831131119698	0.004050760424625651	12.45362105412241	12.026905829595442	-0.5278642899337184	0.004050760424625599
21	1726221600	2371.33	2352.0151703305523	0.008107097004582703	12.996219550256503	140.76692746063497	1.0203978846578357	0.008107097004582675
22	1726225200	2354.26	2352.159998051162	-0.007198491985510118	13.919346725238187	87.42013261000422	0.8490596638452726	-0.007198491985510147
23	1726228800	2352.0	2352.149675596248	-0.0009599619413319761	14.230107673435457	-10.834558475834287	0.5520954844657966	-0.000959961941331966
24	1726232400	2355.29	2352.352277170684	0.0013988095238095083	14.313671411047215	4.689336440969122	0.5448884379302524	0.0013988095238095521
25	1726236000	2366.94	2353.293420579027	0.004946312343702937	15.169123453115267	94.36647047409164	1.2519471125677328	0.004946312343703019
26	1726239600	2408.43	2356.8506192513482	0.017528961443889487	17.62275749217846	519.4979043708805	4.271094167132695	0.01752896144388938
27	1726243200	2407.44	2360.1144502673906	-0.0004110561652195753	18.047560528451438	478.82512707096623	5.8604357016015625	-0.0004110561652195255
28	1726246800	2411.03	2363.399324443688	0.0014912105805337393	18.299163347847777	381.7516881335424	6.749214708388186	0.0014912105805338083
29	1726250400	2422.44	2367.208400286031	0.004732417265649889	18.61850882300151	284.9549374051982	7.635974736309519	0.004732417265649991
30	1726254000	2422.98	2370.8065680095133	0.00022291573785107726	18.500758192787135	212.87554350425876	7.763881944705711	0.00022291573785104823
31	1726257600	2423.21	2374.187434589545	9.492443189791835e-05	18.161418321873768	162.17054144979318	7.371970866818135	9.492443189795807e-05
32	1726261200	2448.0	2378.949535583768	0.010230231799967796	19.98203129888276	196.4539597288267	8.225351994506461	0.010230231799967848
33	1726264800	2448.26	2383.4211784493314	0.00010620915032688656	19.665457634676862	168.3209671439496	8.230327968011164	0.00010620915032699685
34	1726268400	2440.96	2387.1333604848587	-0.0029817094589627657	18.924353517914227	125.89988515084413	7.202059057734942	-0.0029817094589628113
35	1726272000	2430.06	2389.902821098739	-0.0044654562139486475	18.616185409491795	90.88733711849304	5.333917287832104	-0.004465456213948671
36	1726275600	2425.11	2392.1742519955947	-0.002036986741068047	18.262172165956656	72.86001577826585	3.4048485823676486	-0.002036986741068003
37	1726279200	2426.78	2394.4068808991046	0.0006886285570551738	17.417017011245488	64.27045439559053	1.9534296190437885	0.0006886285570550932
38	1726282800	2434.01	2396.961920841098	0.002979256463297051	16.872230081870807	67.69651615020443	1.2278519904798912	0.0029792564632971086
39	1726286400	2427.25	2398.9159904642534	-0.002777309871364628	16.24492793316576	56.850346037671805	0.09964598704576844	-0.002777309871364597
40	1726290000	2416.1	2400.0246362407534	-0.004593675970748827	15.957433080796761	31.625005224637764	-1.5021639160978992	-0.004593675970748778
41	1726293600	2420.37	2401.337240354253	0.001767310955672357	15.375473575025593	25.040670674804964	-2.3293579348698934	0.0017673109556723965
42	1726297200	2421.26	2402.622579686237	0.00036771237455443897	14.755082605380911	24.895741649577175	-2.8380694725719806	0.00036771237455446304
43	1726300800	2416.77	2403.5353164806734	-0.0018544063834533408	14.414719562139435	8.233975008445622	-3.4573653586878166	-0.0018544063834533553
44	1726304400	2421.35	2404.684650901275	0.0018950913822994855	13.840096736272326	4.327732532561225	-3.526802612494574	0.0018950913822994853
45	1726308000	2414.86	2405.3411250366767	-0.002680322960331956	13.504375540824293	-30.70383407433561	-3.946382354426577	-0.002680322960331938
46	1726311600	2417.91	2406.152020195601	0.0012630131767471932	13.169063002193983	-61.57684357504114	-3.9456144446558383	0.001263013176747263
47	1726315200	2421.44	2407.138341473304	0.0014599385419640104	12.908415644894413	-35.893874218349566	-3.6417956933164817	0.0014599385419640232
48	1726318800	2417.89	2407.831996862123	-0.0014660697766618962	12.664243098830543	-65.53697810288634	-3.6074858973192256	-0.0014660697766618602
49	1726322400	2420.89	2408.67444867747	0.001240751233513518	12.406797163199785	-45.444972300873616	-3.3176697813894336	0.0012407512335135262
50	1726326000	2419.33	2409.3619036015043	-0.0006443911123594817	12.079168794399779	-51.90275747206041	-3.1663468002823674	-0.000644391112359477
51	1726329600	2418.96	2409.981135627214	-0.0001529349034649638	11.664942451942666	-56.11898587844687	-3.02660146895672	-0.00015293490346501848
52	1726333200	2415.15	2410.3146107480393	-0.0015750570493104248	11.305303705375309	-82.12740857255656	-3.114072991970051	-0.00157505704931038
53	1726336800	2407.94	2410.1614100546176	-0.002985321822661133	13.09135344070564	-209.68126540020614	-3.54925669030437	-0.002985321822661091
54	1726340400	2409.37	2410.110351341417	0.0005938686179887523	12.791256766369514	-136.22238583611062	-3.620092505929218	0.0005938686179887132
55	1726344000	2416.74	2410.5380706097126	0.0030588909133922523	12.986166997343119	-55.492522135236165	-3.0715209505902275	0.003058890913392176
56	1726347600	2417.45	2410.9840015381183	0.00029378418861773976	12.512155068961492	-35.59097696196415	-2.5814989059228894	0.0002937841886176962
57	1726351200	2417.58	2411.4095498259817	5.377567271302784e-05	12.19985827832141	-31.763363322386134	-2.1849928123805435	5.3775672713030076e-05
58	1726354800	2418.19	2411.8469982243055	0.00025231843413666864	11.672011258441305	-7.846044034483836	-1.8322736906865558	0.0002523184341367557
59	1726358400	2420.01	2412.373643500157	0.0007526290324582286	11.291153311409795	57.01658628240911	-1.4440940182615414	0.0007526290324582074
