	low	high	open	close	volume	Times	E_M_A	Momentum	Av_True_Range	CCI	MACDHist	Return
20	5.820000171661377	5.909999847412109	5.849999904632568	5.856500148773193	109446000	2010-07-28	5.772918016783261	0.0	3.931153588404037	16.715304723144165	-0.023794885631368362	0.0
21	5.776000022888184	5.94350004196167	5.899499893188477	5.8429999351501465	123516000	2010-07-29	5.777439430871447	-0.0023051674686416375	3.6623211905947124	8.451542506633468	-0.02862321353369633	-0.0023051674686416224
22	5.725500106811523	5.936999797821045	5.776500225067139	5.894499778747559	141550000	2010-07-30	5.7849917113795835	0.008813938759026998	3.4158339406243416	0.8962681382808778	-0.027932735831982733	0.008813938759026918
23	5.878499984741211	6.019000053405762	5.957499980926514	6.003499984741211	108874000	2010-08-02	5.799089019338398	0.01849185004411219	3.1818815211986426	50.509056269739986	-0.020086170524803035	0.018491850044112246
24	5.984000205993652	6.143499851226807	6.0	6.120999813079834	119076000	2010-08-03	5.819857457644297	0.01957188783830538	2.965997101486822	109.57761203828098	-0.0075774315751785115	0.019571887838305324
25	6.150000095367432	6.423500061035156	6.1529998779296875	6.379000186920166	185416000	2010-08-04	5.855931182113709	0.04215003785639995	2.7757473262345718	254.2257042871863	0.01618142580510959	0.042150037856399925
26	6.290999889373779	6.400000095367432	6.338500022888184	6.391499996185303	85646000	2010-08-05	5.890484008828006	0.001959524831299892	2.585265389074506	256.5112673978699	0.030042007663517514	0.001959524831299797
27	6.295000076293945	6.420000076293945	6.335999965667725	6.415999889373779	101304000	2010-08-06	5.924388259185798	0.0038331992807790123	2.4095321469977558	216.52324935824902	0.03766929309099662	0.003833199280778965
28	6.392499923706055	6.496500015258789	6.422999858856201	6.441500186920166	101716000	2010-08-09	5.957750319039628	0.0039744853469558935	2.2448512858945397	204.30339077431765	0.04096782169931401	0.0039744853469558805
29	6.36899995803833	6.5	6.397500038146973	6.5	114138000	2010-08-10	5.9927341694241685	0.009081706338939677	2.0938619113279064	170.5237285070206	0.043392833110995954	0.009081706338939677
30	6.260000228881836	6.406000137329102	6.40500020980835	6.29449987411499	110834000	2010-08-11	6.0122029245655115	-0.03161540398230919	1.9547289111221464	97.84542115219281	0.028196457364456418	-0.03161540398230922
31	6.177499771118164	6.349999904632568	6.188000202178955	6.328000068664551	87358000	2010-08-12	6.032576933862225	0.005322137615305091	1.8274268555787363	77.29048238552228	0.01794013332951358	0.0053221376153052
32	6.2129998207092285	6.374000072479248	6.302999973297119	6.234499931335449	79532000	2010-08-13	6.045604224021788	-0.01477562204717764	1.7083963838781138	65.07532101948387	0.003172037779038267	-0.014775622047177639
33	6.1519999504089355	6.368500232696533	6.180500030517578	6.303500175476074	80494000	2010-08-16	6.06224267250271	0.011067486550736865	1.6018323766216482	58.4932482009032	-0.0032866157788131733	0.011067486550736971
34	6.3394999504089355	6.499000072479248	6.367000102996826	6.442999839782715	100894000	2010-08-17	6.086807651036904	0.022130508514835546	1.5013800566489	99.0254981272709	0.00030810037325873507	0.022130508514835556
35	6.413000106811523	6.540500164031982	6.462500095367432	6.482500076293945	158030000	2010-08-18	6.112336194601875	0.006130721324457239	1.4032457709754398	103.22701332922712	0.0036332008446167685	0.0061307213244572445
36	6.341000080108643	6.500999927520752	6.460999965667725	6.378499984741211	111650000	2010-08-19	6.12950805203022	-0.016043207146738882	1.3144424907209162	72.56528211909786	-0.002551132324306926	-0.016043207146738903
37	6.301000118255615	6.4019999504089355	6.360000133514404	6.388000011444092	83402000	2010-08-20	6.146184952637567	0.0014893825704487002	1.227768015108945	54.18191289731231	-0.0071224743700628035	0.0014893825704487273
38	6.324999809265137	6.460999965667725	6.39300012588501	6.329999923706055	77226000	2010-08-23	6.158043983029082	-0.009079537826257051	1.1497845966299194	52.51252076584206	-0.014734653576053136	-0.009079537826257034
39	6.158999919891357	6.271999835968018	6.270500183105469	6.226500034332275	107394000	2010-08-24	6.162460502467998	-0.01635069362104869	1.0757285480189724	-4.117394631432211	-0.026723835379310085	-0.016350693621048684
40	6.191500186920166	6.368500232696533	6.192500114440918	6.34250020980835	106890000	2010-08-25	6.174075967457699	0.018630077063592914	1.0115336550016436	20.50518243223163	-0.026759054519543107	0.018630077063592987
41	6.241000175476074	6.379499912261963	6.357500076293945	6.243000030517578	93890000	2010-08-26	6.178522681203498	-0.01568784800935435	0.949174089414804	7.785490307272474	-0.03299165509885446	-0.0156878480093543
42	6.112500190734863	6.331999778747559	6.2729997634887695	6.331999778747559	101600000	2010-08-27	6.188424429432147	0.014255926284626642	0.8970544821717963	-20.85162578639299	-0.03067711142002752	0.014255926284626685
43	6.125	6.295000076293945	6.142499923706055	6.241499900817871	84512000	2010-08-31	6.191848653392517	-0.014292463849009795	0.8451220246090926	-71.16109355542896	-0.03451204296553441	-0.01429246384900984
44	6.308499813079834	6.630000114440918	6.317999839782715	6.624499797821045	142766000	2010-09-01	6.219761630452423	0.06136343877102144	0.8125061809672322	173.30773387735337	-0.011704003616589506	0.06136343877102135
45	6.602499961853027	6.760499954223633	6.608500003814697	6.760499954223633	108148000	2010-09-02	6.254647973921533	0.020529875545821825	0.765755738924616	330.9707604187275	0.01087142800072849	0.020529875545821863
46	6.831500053405762	6.974999904632568	6.8445000648498535	6.939499855041504	131624000	2010-09-03	6.298831966251854	0.02647731706677117	0.7263803254592103	414.706133160807	0.034836989218574727	0.026477317066771144
47	6.8445000648498535	6.929999828338623	6.877999782562256	6.861000061035156	77660000	2010-09-07	6.335100875592713	-0.011312024734652605	0.6806031424613216	270.00411296961283	0.04190511291582394	-0.011312024734652648
48	6.822500228881836	6.985000133514404	6.896500110626221	6.956999778747559	116570000	2010-09-08	6.375223385473671	0.013992088158926257	0.6435957683306963	228.16271087712354	0.04905236835554222	0.013992088158926164
49	6.9629998207092285	7.06850004196167	7.019499778747559	7.019000053405762	99160000	2010-09-09	6.416757364049936	0.00891192707057478	0.6055889465366545	215.8486780542288	0.05359298580139582	0.008911927070574865
50	7.188000202178955	7.2870001792907715	7.203499794006348	7.253499984741211	101548000	2010-09-13	6.470740758933244	0.03340930752973354	0.5814754593472513	240.86890159987408	0.06714816222524334	0.03340930752973348
51	7.191500186920166	7.335000038146973	7.224999904632568	7.287499904632568	86388000	2010-09-14	6.523434897365459	0.004687381259099908	0.5501914873386481	194.9994874672911	0.07269441825829748	0.004687381259099954
52	7.177999973297119	7.281000137329102	7.24399995803833	7.272500038146973	98072000	2010-09-15	6.5717616806416865	-0.0020583007453709172	0.5182492499596005	151.28073271260251	0.06963735706504709	-0.0020583007453709445
53	7.257999897003174	7.411499977111816	7.269999980926514	7.406499862670898	116540000	2010-09-16	6.625615756901636	0.018425551573880615	0.49219573782738923	151.48652494729703	0.0706982540744463	0.018425551573880705
54	7.324999809265137	7.448999881744385	7.445000171661377	7.415999889373779	145192000	2010-09-17	6.676608281577259	0.0012826607546111534	0.46589604744537916	137.47258534445592	0.06617817166834372	0.0012826607546112534
55	7.367499828338623	7.597499847412109	7.434999942779541	7.565000057220459	128988000	2010-09-20	6.733923880005853	0.020091716568143254	0.4490463311331011	139.73031371089374	0.06714872934528582	0.020091716568143347
56	7.480000019073486	7.665500164031982	7.538000106811523	7.536499977111816	150840000	2010-09-21	6.785702983044948	-0.0037673601973658294	0.43022160354920075	130.08385621803282	0.06002913892917394	-0.0037673601973657878
57	7.894000053405762	8.0600004196167	8.01099967956543	7.968500137329102	128926000	2010-09-27	6.862012476869733	0.0573210590498587	0.4368843777603209	181.70216009072735	0.07746325208953653	0.057321059049858736
58	7.744500160217285	8.043999671936035	7.992000102996826	7.985000133514404	169884000	2010-09-28	6.934463293427454	0.002070652682555294	0.42707117304306585	153.3968911165372	0.08268042174188028	0.0020706526825553517
59	7.887499809265137	8.08899974822998	7.951499938964844	7.94950008392334	145750000	2010-09-29	6.999949537975576	-0.004445842078582404	0.41095894203747857	142.2491358754037	0.07645978838524592	-0.0044458420785824515
60	7.78000020980835	8.046500205993652	8.000499725341797	7.853000164031982	152120000	2010-09-30	7.0549850622372805	-0.012139118041713578	0.40064044590518033	115.78701952515003	0.059329121029615184	-0.012139118041713526
61	7.638999938964844	7.814000129699707	7.758999824523926	7.777500152587891	138368000	2010-10-08	7.101598939034094	-0.009614161450026975	0.3845232848215862	84.38420609090709	0.03746321564537741	-0.009614161450027026
62	7.617000102996826	7.831500053405762	7.744500160217285	7.651500225067139	89728000	2010-10-11	7.137076441358807	-0.016200568955157996	0.3723787609349683	72.13628469530663	0.010467428780067345	-0.01620056895515798
63	7.570000171661377	7.847499847412109	7.625500202178955	7.823999881744385	105616000	2010-10-12	7.1813940826740055	0.02254455356507978	0.3656016834218086	73.82965710799702	0.000697184067169343	0.022544553565079672
64	7.692500114440918	7.8394999504089355	7.834499835968018	7.758500099182129	112656000	2010-10-13	7.218626728900336	-0.008371649227025867	0.3499872657465378	70.47446728308806	-0.012954409392083421	-0.008371649227025824
65	7.71150016784668	7.847499847412109	7.757999897003174	7.776500225067139	80482000	2010-10-14	7.254618567362711	0.002320052285222922	0.33470243816217293	66.53019462512815	-0.022964823158503123	0.0023200522852229177
66	7.837500095367432	8.244000434875488	7.921000003814697	8.232000350952148	202710000	2010-10-15	7.317675456626546	0.0585739230633247	0.34418799327975697	128.99501144165245	-0.002195684206254378	0.05857392306332465
67	8.090999603271484	8.259499549865723	8.25	8.178000450134277	126626000	2010-10-18	7.3731802949173675	-0.0065597544358249734	0.33163884708793423	134.078025490707	0.004266632497007317	-0.006559754435825016
68	7.849999904632568	8.140000343322754	8.034000396728516	7.933499813079834	150500000	2010-10-19	7.40932994125043	-0.02989736165280216	0.3286646750595236	79.48799663069367	-0.010744091596920524	-0.029897361652802212
69	7.828499794006348	7.993500232696533	7.939000129699707	7.933499813079834	115808000	2010-10-20	7.443147352336199	0.0	0.3169743724617137	60.966189945137124	-0.022798867282747548	0.0
70	8.064499855041504	8.306500434875488	8.133500099182129	8.248499870300293	269650000	2010-10-21	7.495105579301624	0.03970505636126989	0.32097624741413805	136.04105942813766	-0.012214449527075899	0.039705056361269975
71	8.113499641418457	8.508500099182129	8.1225004196167	8.456500053405762	326368000	2010-10-22	7.557131029243827	0.025216728662917024	0.3262636910105333	172.13722014542716	0.005204280621390667	0.02521672866291702
72	8.416000366210938	8.599499702453613	8.578499794006348	8.449999809265137	130618000	2010-10-25	7.614735466664557	-0.0007686683733901353	0.31606623709854353	190.75553823254197	0.012292728994569013	-0.00076866837339018
73	8.375	8.550000190734863	8.378499984741211	8.4975004196167	93792000	2010-10-26	7.671688044274373	0.005621374132988702	0.3059900909297092	169.88758540345447	0.015952959466890237	0.005621374132988688
74	8.32699966430664	8.487500190734863	8.445500373840332	8.375499725341797	114436000	2010-10-27	7.7170952495045295	-0.014357244866179775	0.295597979179603	132.412774423579	0.006419036748083917	-0.01435724486617973
75	8.2524995803833	8.424500465393066	8.415499687194824	8.342000007629395	93688000	2010-10-28	7.757411685512586	-0.003999727635479715	0.2867696153103289	102.28008111821227	-0.00525164630810121	-0.003999727635479733
76	8.240500450134277	8.425000190734863	8.289999961853027	8.261500358581543	99970000	2010-10-29	7.789933535388003	-0.009649921958071026	0.279464624259633	80.71667404596724	-0.020637269110318768	-0.009649921958071017
77	8.076000213623047	8.229000091552734	8.22249984741211	8.128999710083008	104798000	2010-11-01	7.8118087724651	-0.016038327512859277	0.2704314280932083	23.922416428537446	-0.040816350194511186	-0.016038327512859274
78	8.168000221252441	8.29699993133545	8.1875	8.230500221252441	85200000	2010-11-02	7.838821123999768	0.012486223986886714	0.2631149133188678	46.84424634100981	-0.04791562123131787	0.012486223986886813
79	8.114500045776367	8.430500030517578	8.270000457763672	8.423500061035156	122242000	2010-11-03	7.876542345743987	0.023449345069496384	0.2668924184204638	69.10384624793359	-0.04049608242360869	0.023449345069496363
80	8.420000076293945	8.626500129699707	8.493000030517578	8.446499824523926	147918000	2010-11-04	7.913313795987854	0.002730428363758225	0.2625786780622708	113.70094855385577	-0.035122088320498956	0.0027304283637581417
81	8.439000129699707	8.65999984741211	8.541999816894531	8.599499702453613	114120000	2010-11-08	7.957583854469516	0.018113997644972558	0.2596087523229945	123.12201882821164	-0.022935561717035036	0.018113997644972457
82	8.45300006866455	8.656999588012695	8.633500099182129	8.513500213623047	79572000	2010-11-09	7.993449426027809	-0.01000052233341307	0.2556366642533624	107.60112025400161	-0.022318016040869526	-0.010000522333413087
83	8.470499992370605	8.668499946594238	8.529500007629395	8.666500091552734	108806000	2010-11-10	8.036872049610063	0.017971442308166233	0.251519756394096	119.89420715317637	-0.013680807732752376	0.017971442308166274
84	8.470999717712402	8.602499961853027	8.550000190734863	8.518500328063965	113834000	2010-11-11	8.06794484176838	-0.017077224014919862	0.24294693409027665	88.54474874265321	-0.01964771958254785	-0.017077224014919845
85	8.2524995803833	8.562999725341797	8.505999565124512	8.284000396728516	143212000	2010-11-12	8.081883909830324	-0.027528311592933282	0.2477721634380066	24.63014195070123	-0.039930873144034706	-0.02752831159293323
86	7.927999973297119	8.267499923706055	8.258000373840332	7.945000171661377	192972000	2010-11-15	8.073052700916199	-0.04092228498697505	0.2543241482216444	-120.00673508641012	-0.07470184730984164	-0.04092228498697503
87	7.838500022888184	8.045499801635742	7.936999797821045	7.888999938964844	131428000	2010-11-16	8.061178329177402	-0.007048487285913174	0.25094383611635257	-167.7316465044968	-0.09850009583846647	-0.00704848728591323
88	8.036999702453613	8.25	8.036999702453613	8.208499908447266	124506000	2010-11-18	8.070682947194813	0.040499426030461486	0.2588049950391243	-56.272768332622384	-0.08998526169305804	0.040499426030461416
89	8.142000198364258	8.249500274658203	8.197500228881836	8.241000175476074	89296000	2010-11-19	8.081671155471025	0.00395934304578148	0.2479975008430401	-45.417192874470786	-0.07977413092541158	0.003959343045781383
90	8.25	8.529999732971191	8.255000114440918	8.519499778747559	122850000	2010-11-22	8.10991816342435	0.03379439356162806	0.2509262191753313	44.14383458938368	-0.05315415432487797	0.033794393561628056
91	8.230999946594238	8.440500259399414	8.430500030517578	8.40999984741211	129306000	2010-11-23	8.129278272068722	-0.012852859226383673	0.24796722586317735	6.021382853295049	-0.04228496900055387	-0.012852859226383684
92	8.576499938964844	8.894499778747559	8.576499938964844	8.862500190734863	200850000	2010-11-24	8.176582911982667	0.05380503585407263	0.26486241911119673	200.10818703210464	-0.005895934568507399	0.0538050358540727
93	8.807999610900879	8.918999671936035	8.868000030517578	8.859999656677246	85432000	2010-11-26	8.220674314866189	-0.0002821477014162803	0.2538722506771938	213.09115282862624	0.015557218565771302	-0.0002821477014163243
94	8.878499984741211	9.092000007629395	8.999500274658203	8.974499702453613	193900000	2010-11-29	8.269308210839572	0.012923256231739854	0.25230997212540485	225.52902228613962	0.033955486544064856	0.012923256231739844
95	8.744999885559082	8.885000228881836	8.84749984741211	8.770000457763672	135244000	2010-11-30	8.30161093644758	-0.022786701372783116	0.24428785578235837	123.8185636674835	0.02903936318105349	-0.022786701372783158
96	8.800000190734863	8.965999603271484	8.958000183105469	8.827500343322754	115402000	2010-12-01	8.335539285278237	0.0065564290259734325	0.24083866219131939	127.3137390407186	0.02642192814233174	0.00655642902597342
97	8.696000099182129	8.8725004196167	8.843000411987305	8.826499938964844	110752000	2010-12-02	8.367214166161245	-0.00011332815848224535	0.2362430663515516	93.2245179522391	0.021588903928115022	-0.00011332815848219546
98	8.702500343322754	8.819999694824219	8.774999618530273	8.784000396728516	98150000	2010-12-03	8.394103600391393	-0.004814993772187393	0.22776137243368824	76.7363943109349	0.012922962948410832	-0.004814993772187415
99	8.729999542236328	8.921500205993652	8.776000022888184	8.90250015258789	113084000	2010-12-06	8.426903377952458	0.013490408755389932	0.22517132181394794	93.23118604879214	0.012554051976129021	0.013490408755389982
100	8.828499794006348	9.07349967956543	9.024999618530273	8.838500022888184	101542000	2010-12-07	8.453458000206377	-0.007189006301909769	0.22658764779574322	101.75604744916203	0.005729568027828036	-0.007189006301909773
101	8.760000228881836	8.907999992370605	8.874500274658203	8.814499855041504	74538000	2010-12-08	8.476751023098966	-0.0027154118667793	0.22097422748810222	68.10733736714766	-0.0022437479973660412	-0.0027154118667792604
102	8.6899995803833	8.905500411987305	8.888500213623047	8.742500305175781	91110000	2010-12-09	8.493896138071664	-0.008168308020850678	0.22058327063923805	49.754647359609656	-0.013577249780057893	-0.008168308020850668
103	8.668000221252441	8.797499656677246	8.744000434875488	8.781000137329102	71310000	2010-12-10	8.512418976733434	0.004403755311341246	0.21407728240963567	38.30215238711613	-0.019339972294365432	0.004403755311341184
104	8.68649959564209	8.897000312805176	8.816499710083008	8.712499618530273	84050000	2010-12-13	8.525327405236457	-0.007800992794388429	0.21382181346345355	39.69282934850376	-0.028093379567034282	-0.007800992794388395
105	8.654500007629395	8.788000106811523	8.71399974822998	8.696999549865723	73706000	2010-12-14	8.536403027470604	-0.001779061043696839	0.20808454815764463	24.189333908992467	-0.03481602662990496	-0.0017790610436968501
106	8.679499626159668	8.949999809265137	8.685999870300293	8.778499603271484	116210000	2010-12-15	8.552022161393241	0.009371054113371783	0.2125428077967749	43.73372948517311	-0.03364374632015221	0.009371054113371802
107	8.751999855041504	8.914999961853027	8.779000282287598	8.902000427246094	82430000	2010-12-16	8.574601404351489	0.01406855722002702	0.2090040434406855	56.13035104523438	-0.024827459394797025	0.014068557220026978
108	8.902000427246094	9.199000358581543	8.963500022888184	9.16450023651123	174706000	2010-12-20	8.612659393523085	0.02948773271923367	0.2152894640045972	147.93136891984287	-0.0027550442243431117	0.029487732719233772
109	9.130000114440918	9.282500267028809	9.194000244140625	9.237500190734863	102220000	2010-12-21	8.65297170302062	0.007965513922166982	0.21080451318911814	228.0000556565569	0.014381824100626356	0.007965513922167045
110	9.205499649047852	9.272500038146973	9.25	9.23799991607666	51562000	2010-12-22	8.690715458701657	5.409746484206792e-05	0.20053279003983263	244.44403638526163	0.022867270005596796	5.409746484197342e-05
111	9.094499588012695	9.24899959564209	9.217000007629395	9.129500389099121	67164000	2010-12-23	8.71902416388859	-0.011744915345660488	0.19724473415337276	168.19094058756872	0.018477154072934737	-0.011744915345660467
112	9.020500183105469	9.217499732971191	9.09000015258789	9.168499946594238	62402000	2010-12-29	8.748022601482504	0.004271817277283185	0.1972272209899692	130.29824885582073	0.01561795636765595	0.0042718172772830965
113	9.137499809265137	9.227499961853027	9.196000099182129	9.137499809265137	39224000	2010-12-30	8.773150163274932	-0.0033811569514833207	0.189568144675535	125.79434735410287	0.009365378943415686	-0.003381156951483333
114	8.975500106811523	9.114999771118164	9.097999572753906	9.0	69038000	2010-12-31	8.787785636612034	-0.015047859057213467	0.1859918246491854	46.66719898730355	-0.00550423856084481	-0.015047859057213508
115	9.189000129699707	9.385000228881836	9.307499885559082	9.250499725341797	100636000	2011-01-04	8.817638158465567	0.027833302815755207	0.20020671066580328	149.83149592024327	-0.00022159079297576212	0.027833302815755134
116	9.203499794006348	9.3725004196167	9.204999923706055	9.371000289916992	68376000	2011-01-05	8.853338941139851	0.013026384320090657	0.19797770459041386	142.59030406086038	0.00911944361991418	0.013026384320090623
117	9.262499809265137	9.370499610900879	9.324999809265137	9.293000221252441	63594000	2011-01-06	8.881704185018084	-0.008323558451756457	0.19155071152222303	119.67844990031242	0.007825891962266879	-0.008323558451756474
118	9.187000274658203	9.422499656677246	9.394000053405762	9.274499893188477	104434000	2011-01-07	8.907045843609723	-0.0019907809774561166	0.19468990227199587	101.23137961529385	0.003713895549249946	-0.001990780977456086
119	9.125499725341797	9.26449966430664	9.251999855041504	9.234000205993652	67518000	2011-01-10	8.928139673440944	-0.00436677854992145	0.19071204775005643	62.44497193304264	-0.003361502211778805	-0.004366778549921402
120	9.160499572753906	9.300000190734863	9.270999908447266	9.217000007629395	56284000	2011-01-11	8.946775824033747	-0.0018410437497308303	0.18705408848083502	63.034323310594075	-0.010416054463365076	-0.0018410437497308196
121	9.164999961853027	9.269000053405762	9.267999649047852	9.204000473022461	53582000	2011-01-12	8.963370962678182	-0.0014103867414747963	0.18112166012882783	53.25854977094816	-0.01680867655756832	-0.0014103867414747562
122	9.17549991607666	9.322500228881836	9.180000305175781	9.27649974822998	67340000	2011-01-13	8.983572819810556	0.007876930843280564	0.17868442103428125	65.50695747825019	-0.016956657163886724	0.007876930843280672
123	9.246000289916992	9.446999549865723	9.274999618530273	9.4375	73256000	2011-01-14	9.012858444338908	0.017355711328590234	0.18027833809959906	108.06371767321544	-0.007496286855043194	0.017355711328590262
124	9.412500381469727	9.579999923706055	9.432999610900879	9.5625	77924000	2011-01-18	9.048319189865431	0.013245033112582781	0.17936556696650827	167.28979036747026	0.005210117007899334	0.013245033112582849
125	9.310500144958496	9.550000190734863	9.545000076293945	9.343500137329102	77648000	2011-01-19	9.067363121959861	-0.02290194642310049	0.18366088688149818	109.46663255244736	-0.0026801613702154836	-0.022901946423100505
126	9.050000190734863	9.342499732971191	9.26449966430664	9.097999572753906	114198000	2011-01-20	9.06933966717238	-0.026275010538542486	0.19143507654970032	-22.880014201476545	-0.02475152397749042	-0.02627501053854253
127	8.842000007629395	9.162500381469727	9.149999618530273	8.871000289916992	136124000	2011-01-21	9.056543578317195	-0.024950460925137505	0.20065402635617402	-178.07558445091163	-0.05331717583924378	-0.02495046092513753
128	8.707500457763672	8.924500465393066	8.897500038146973	8.842499732971191	112006000	2011-01-24	9.042734297972292	-0.003212778267879807	0.20182159644711836	-285.9677379363234	-0.0716666181314724	-0.003212778267879801
129	8.71399974822998	8.837499618530273	8.774999618530273	8.835000038146973	93020000	2011-01-25	9.02933208766098	-0.0008481419339210722	0.19622718743663084	-260.6883813856485	-0.08114726142227277	-0.0008481419339210206
130	8.865500450134277	9.25	8.87399959564209	9.22249984741211	291888000	2011-01-27	9.041794523773957	0.04385962734488112	0.21185381418065916	-40.94443922786539	-0.05917922574554024	0.043859627344881025
131	8.345000267028809	8.685500144958496	8.572500228881836	8.557000160217285	398164000	2011-01-28	9.010517468060625	-0.07216044437035882	0.23507852048587016	-327.90242006965883	-0.08571645452379811	-0.07216044437035884
132	8.370499610900879	8.571999549865723	8.508000373840332	8.482000350952148	134362000	2011-01-31	8.976419589537498	-0.008764731548542156	0.23268005037722542	-266.50628824202875	-0.10338503014345996	-0.008764731548542182
133	8.475500106811523	8.654999732971191	8.526000022888184	8.605500221252441	101718000	2011-02-01	8.952489307712655	0.014560229331566754	0.22888144864739987	-170.0470435909752	-0.1016652686330001	0.014560229331566754
134	9.11299991607666	9.32349967956543	9.157500267028809	9.265000343322754	166254000	2011-02-09	8.972651310010082	0.07663704666947636	0.263818449337799	38.12277865001193	-0.053445426178412817	0.07663704666947635
135	9.180000305175781	9.362000465393066	9.219499588012695	9.310500144958496	106628000	2011-02-10	8.994448009039013	0.004910933615726598	0.25797428582919085	49.039562493142405	-0.017670250761566798	0.004910933615726698
136	9.268500328063965	9.475000381469727	9.277999877929688	9.462499618530273	89758000	2011-02-11	9.024644887070707	0.016325597036168128	0.25429755494180306	80.77424740277563	0.015266288974375281	0.016325597036168205
137	9.417499542236328	9.569999694824219	9.462499618530273	9.520999908447266	81226000	2011-02-14	9.056667791675647	0.00618232943464874	0.2470263119165236	105.80375312541385	0.03869534459069662	0.006182329434648803
138	9.412500381469727	9.524499893188477	9.43649959564209	9.451499938964844	77818000	2011-02-15	9.08214083343624	-0.0072996502626535885	0.2373815404738255	90.18100731980486	0.04668023150081848	-0.007299650262653556
139	9.317500114440918	9.5	9.488499641418457	9.331000328063965	92564000	2011-02-16	9.098196284702544	-0.012749257967415951	0.23346142226562955	65.55981079845292	0.04120536004203902	-0.012749257967415994
140	9.26550006866455	9.454500198364258	9.28849983215332	9.387999534606934	68510000	2011-02-17	9.116893268567344	0.006108584775368364	0.23028561565377795	58.50534702742483	0.03881481911429071	0.006108584775368353
141	9.256500244140625	9.425000190734863	9.376999855041504	9.324999809265137	83572000	2011-02-18	9.130319496999459	-0.00671066557998446	0.22587235357809657	47.37739012336552	0.03073627459790146	-0.006710665579984454
142	8.965999603271484	9.236000061035156	9.184000015258789	9.020999908447266	112742000	2011-02-22	9.123266620318674	-0.032600526223692014	0.22902436101992338	-17.83769618933748	0.004065967914158752	-0.03260052622369203
143	8.719499588012695	9.057499885559082	9.012499809265137	8.833999633789062	109640000	2011-02-23	9.104604234090957	-0.020729439813328903	0.23680835648609935	-64.81813218694754	-0.02540181792112972	-0.020729439813328865
