	close	Times	E_M_A	Momentum	Av_True_Range	CCI	MACDHist	Return
0	241.4664764404297	2010-06-29	241.4664764404297				0.0	0.0
1	240.4740753173828	2010-06-30	241.40245056152347	-0.004109891930657722			-0.06333272124286396	-0.004109891930657694
2	234.13525390625	2010-07-01	240.93359916440906	-0.026359687225189245			-0.5040928637925662	-0.02635968722518922
3	238.02491760253906	2010-07-02	240.74594228944972	0.01661289204165094			-0.5044048734855905	0.01661289204165084
4	242.58692932128906	2010-07-06	240.86471564634257	0.019166109853959827			-0.18457884953548376	0.019166109853959723
5	244.45982360839844	2010-07-07	241.09665809550748	0.007720507829293887			0.14794518345077007	0.007720507829293899
6	248.6216278076172	2010-07-08	241.5821400124178	0.01702449154134042			0.6167323095010807	0.017024491541340447
7	247.94932556152344	2010-07-09	241.99292617687624	-0.002704118109201569			0.8364448689763713	-0.00270411810920157
8	253.3758087158203	2010-07-12	242.7273056955178	0.02188545236817112			1.2758284293996207	0.021885452368171077
9	248.07742309570312	2010-07-13	243.07247456004592	-0.020911173986857278			1.1425203641999901	-0.020911173986857268
10	247.9973907470703	2010-07-14	243.39021108824105	-0.000322610367497802			0.987667591742577	-0.0003226103674978109
11	251.02272033691406	2010-07-15	243.88263103976834	0.012199037984755448			1.0233545023762518	0.012199037984755412
12	266.4855651855469	2010-07-16	245.34088485562503	0.061599383625032485			1.967997963777374	0.06159938362503259
13	263.86041259765625	2010-07-19	246.53569309704642	-0.009851012328051616			2.2740188056055977	-0.009851012328051634
14	264.8847961425781	2010-07-20	247.71950619675818	0.003882293424909827	3.297377900983406		2.391443164627087	0.003882293424909866
15	268.9506530761719	2010-07-21	249.08925760833327	0.015349529277645829	3.3957175592867737		2.573152466529094	0.015349529277645768
16	269.7349548339844	2010-07-22	250.42123807450432	0.002916154873921689	3.427573038429719		2.57034290338264	0.002916154873921606
17	268.4384460449219	2010-07-23	251.58363858872482	-0.004806602799627772	3.523468720090766		2.3133769729385802	-0.004806602799627746
18	271.01556396484375	2010-07-26	252.8373111936357	0.00960040544822185	3.5107541483080524		2.1525144869890678	0.009600405448221938
19	271.7038879394531	2010-07-27	254.0545096933659	0.002539795001215003	3.5526876884051006		1.9348760225942367	0.0025397950012149284
20	273.41656494140625	2010-07-28	255.3036745480782	0.0063034688790864135	3.525310384176987	114.32410765916181	1.7540222860663315	0.0063034688790863935
21	273.3683776855469	2010-07-29	256.46913926662455	-0.0001762411720361626	3.47453230444703	104.79378419818416	1.4893331412165374	-0.0001762411720361845
22	270.5377502441406	2010-07-30	257.37679158775467	-0.01035462647644745	3.488264995137756	79.70893156951219	1.0050097050994644	-0.01035462647644747
23	269.7176208496094	2010-08-02	258.17297412077755	-0.0030314785784650864	3.506759150832784	69.88415268534249	0.5344274531182425	-0.0030314785784650855
24	267.96466064453125	2010-08-03	258.8046958319875	-0.006499242428271122	3.571031848408681	52.22410095771315	0.03637745705602846	-0.006499242428271157
25	279.8335266113281	2010-08-04	260.161394591945	0.04429265388297425	4.186709123417637	100.35081154646659	0.4164500265610691	0.04429265388297421
26	282.1010437011719	2010-08-05	261.5768558247984	0.008103092997120372	4.163349668127307	141.71574656355037	0.7133039472937206	0.00810309299712042
27	278.4664611816406	2010-08-06	262.6665077833043	-0.012883974025212554	4.346142115799656	120.50806717344726	0.5641524854644295	-0.012883974025212575
28	282.48699951171875	2010-08-09	263.9452491851375	0.014438142076490756	4.871987698791869	113.1636524544874	0.6305183677288788	0.014438142076490745
29	278.08056640625	2010-08-10	264.8572051348867	-0.015598711137451664	4.892734478232015	106.0271007620852	0.289260627818245	-0.015598711137451704
30	276.2471618652344	2010-08-11	265.5920410529737	-0.006593069644202286	4.933825711407257	83.45976271586899	-0.12605301842481254	-0.006593069644202254
31	275.0408630371094	2010-08-12	266.20164247130504	-0.004366737453445716	4.849066910841509	39.95248139486617	-0.5257043225561349	-0.004366737453445735
32	275.6520080566406	2010-08-13	266.8113434768106	0.0022220153499474455	4.784146653807224	50.06628760923606	-0.7774051853593491	0.0022220153499474815
33	274.7997741699219	2010-08-16	267.3267261021726	-0.003091702080195382	4.808870895634395	30.86462148588022	-1.0147965620769526	-0.00309170208019538
34	273.6257629394531	2010-08-17	267.7331155755455	-0.004272242340864526	5.263755835330161	46.42267433215951	-1.2489967336091246	-0.0042722423408645405
35	279.4475402832031	2010-08-18	268.4888849115235	0.021276422516684663	5.425385035476405	74.6180917069376	-1.0196179599948945	0.0212764225166846
36	280.4768371582031	2010-08-19	269.26230118550285	0.003683327732843417	5.333083655968581	124.61887533888972	-0.8152222907519491	0.003683327732843411
37	278.9006652832031	2010-08-20	269.88413112728995	-0.005619615120342217	5.3473164965040985	92.12306035809289	-0.8016171783270831	-0.005619615120342258
38	278.9649963378906	2010-08-23	270.4699933989416	0.00023065938054388124	5.274377083668754	73.92099940197814	-0.8017889810045222	0.00023065938054389612
39	279.47967529296875	2010-08-24	271.0512631985563	0.0018449589082306609	5.250299006623385	90.20375664336514	-0.7800192908036152	0.001844958908230554
40	280.13897705078125	2010-08-25	271.63756731805466	0.0023590329318988116	5.16476132613858	89.42300269981966	-0.7346309899263188	0.0023590329318987635
41	281.15234375	2010-08-26	272.2514238620512	0.0036173713129360623	5.142769380950255	66.42234056412211	-0.6525483611511991	0.0036173713129361573
42	275.2500305175781	2010-08-27	272.44488235595617	-0.020993291941646404	5.295807919702208	-12.473390275741455	-0.9916245928085416	-0.020993291941646453
43	271.42236328125	2010-08-31	272.3789133833945	-0.01390614645575373	5.266753656627111	-176.41271461771512	-1.4422409288701203	-0.01390614645575372
44	275.7163391113281	2010-09-01	272.59423117229346	0.015820272796124295	5.25815198326272	-72.1987253758188	-1.4175549428656042	0.0158202727961243
45	271.3258972167969	2010-09-02	272.51240317516465	-0.015923763925932904	5.423626767072333	-123.33894780082151	-1.647241106048896	-0.015923763925932866
46	269.3155517578125	2010-09-03	272.3061546966258	-0.007409338657334481	5.419904801519747	-185.74719354427788	-1.8686756862624754	-0.007409338657334508
47	279.5923156738281	2010-09-07	272.77622959838084	0.03815882094048997	5.88169750981875	37.87674977996091	-1.2849366622644638	0.038158820940489946
48	282.02069091796875	2010-09-08	273.3726464577091	0.008685414827257138	6.40699128112236	45.05226130059218	-0.7250681853753296	0.008685414827257043
49	280.4284973144531	2010-09-09	273.8278626420152	-0.005645662374392047	6.2468734050679915	113.22034236238646	-0.464441269676759	-0.005645662374392013
50	282.93731689453125	2010-09-13	274.415569367984	0.0089463788598664	6.169411894600564	153.03159140935986	-0.14226002458378062	0.008946378859866488
51	287.601318359375	2010-09-14	275.2662628512996	0.016484221721033428	6.237632822990777	195.9998152656313	0.33947592078124833	0.016484221721033476
52	293.85736083984375	2010-09-15	276.46568852797986	0.02175248192934725	6.317062808830063	304.6166053964348	0.9967908709283684	0.02175248192934731
53	287.9712219238281	2010-09-16	277.2079810051314	-0.020030598856510016	6.3092581472552824	199.77560922591815	0.9525402654952955	-0.02003059885651004
54	293.4873962402344	2010-09-17	278.25826585900904	0.019155297114603155	6.337622932888188	213.22045410340448	1.1963796119316905	0.019155297114603176
55	292.87628173828125	2010-09-20	279.2013636576718	-0.002082251264558212	6.216922205812933	203.89031448670755	1.214249648442388	-0.002082251264558188
56	306.44989013671875	2010-09-21	280.9593331079329	0.04634587791771778	6.840042856793489	282.3052144182878	1.9920180792394238	0.046345877917717715
57	298.2638854980469	2010-09-27	282.07575584277896	-0.02671237583090597	8.292841836570265	248.17516552785509	1.812116313802023	-0.02671237583090602
58	296.0445251464844	2010-09-28	282.9769667655987	-0.007440928853510269	8.037077865907172	111.52273287459931	1.4180432899391464	-0.00744092885351022
59	296.26959228515625	2010-09-29	283.83455550879603	0.0007602475964063535	7.9718938819990735	104.82435439474244	1.0631554738677185	0.0007602475964063604
60	296.7360534667969	2010-09-30	284.6669102157639	0.0015744483868316164	7.690806770745297	84.68300616259918	0.7644140501416654	0.0015744483868316284
61	302.847412109375	2010-10-08	285.83984582180335	0.020595268324083014	7.887000892707775	122.93975249306081	0.8750265306818026	0.020595268324083094
62	302.5899658203125	2010-10-11	286.920498724933	-0.0008500858147320799	8.027822710408552	104.14684599201661	0.8279790043938258	-0.0008500858147321155
63	305.2919616699219	2010-10-12	288.10575439880324	0.008929561964437067	7.822004221346219	111.36100685364255	0.8715571011378191	0.008929561964437172
64	319.2030334472656	2010-10-13	290.112030466446	0.04556645285139947	8.353430760470982	173.86724741443774	1.6830037311789692	0.045566452851399486
65	317.04815673828125	2010-10-14	291.84984506462894	-0.006750802728008455	8.223146041219179	184.16954019574774	1.904070903254146	-0.0067508027280084315
66	305.8869323730469	2010-10-15	292.7554636006559	-0.035203561755597294	9.129142640216369	115.12983153258203	1.1644071324765326	-0.035203561755597246
67	315.00567626953125	2010-10-18	294.19096119219626	0.029810831818613086	9.648777678437	96.73222433014516	1.1529164936397178	0.029810831818612993
68	311.0976257324219	2010-10-19	295.28171374317856	-0.012406286081541887	9.465025603902928	107.93930510333269	0.7644657074358605	-0.012406286081541928
69	310.1648254394531	2010-10-20	296.2419144977769	-0.002998416624918445	9.324265655767947	83.03727727929683	0.34823798376249826	-0.0029984166249183986
70	316.4530944824219	2010-10-21	297.54586159356046	0.020273959286193383	9.29350577296576	115.57833607073158	0.39645762934925166	0.020273959286193355
71	334.5456848144531	2010-10-22	299.93294696265036	0.05717305549380951	10.14716627080671	255.1906435446232	1.485676735135172	0.057173055493809466
